timestamp,interest_rate
2018-12-18 00:00:00,-1.7127158333332e-05
2018-12-18 04:00:00,-8.2096470833332e-05
2018-12-18 08:00:00,-0.0002541177625
2018-12-18 12:00:00,-0.000276209783333332
2018-12-18 16:00:00,-0.000516716983333332
2018-12-18 20:00:00,-0.000474130758333332
2018-12-19 00:00:00,-0.000489584670833332
2018-12-19 04:00:00,-0.000698950620833332
2018-12-19 08:00:00,-0.000508998591666668
2018-12-19 12:00:00,-0.000462423383333332
2018-12-19 16:00:00,-0.000694675029166668
2018-12-19 20:00:00,-0.000901974079166668
2018-12-20 00:00:00,-0.000739023975
2018-12-20 04:00:00,-0.000506579204166668
2018-12-20 08:00:00,-0.0004014211375
2018-12-20 12:00:00,-0.000528452416666668
2018-12-20 16:00:00,-0.000348134270833332
2018-12-20 20:00:00,-0.000590723625
2018-12-21 00:00:00,-0.000109224529166668
2018-12-21 04:00:00,-0.000389593241666668
2018-12-21 08:00:00,-0.000936053979166668
2018-12-21 12:00:00,-0.000659212616666668
2018-12-21 16:00:00,-0.0008249221
2018-12-21 20:00:00,-0.000570974820833332
2018-12-22 00:00:00,-0.000232486379166668
2018-12-22 04:00:00,0.00027740905
2018-12-22 08:00:00,-0.000416243029166668
2018-12-22 12:00:00,-0.000300537716666668
2018-12-22 16:00:00,-0.000242932595833332
2018-12-22 20:00:00,-0.0003808594
2018-12-23 00:00:00,-0.0003085892875
2018-12-23 04:00:00,0.00030322845
2018-12-23 08:00:00,-0.000414421820833332
2018-12-23 12:00:00,-0.000421304195833332
2018-12-23 16:00:00,-0.0002922040375
2018-12-23 20:00:00,-0.000304611508333332
2018-12-24 00:00:00,-0.000367830666666668
2018-12-24 04:00:00,-0.000255812379166668
2018-12-24 08:00:00,-0.000607566891666668
2018-12-24 12:00:00,-0.00062701805
2018-12-24 16:00:00,-0.0004802274
2018-12-24 20:00:00,-0.000731968725
2018-12-25 00:00:00,-0.000329696870833332
2018-12-25 04:00:00,-0.0002733957875
2018-12-25 08:00:00,0.000299550666666668
2018-12-25 12:00:00,0.000203470158333332
2018-12-25 16:00:00,-0.000111170375
2018-12-25 20:00:00,-0.0001671129375
2018-12-26 00:00:00,-0.000323461458333332
2018-12-26 04:00:00,-2.3088358333332e-05
2018-12-26 08:00:00,-0.000144772666666668
2018-12-26 12:00:00,-0.0003692349875
2018-12-26 16:00:00,-0.000411532591666668
2018-12-26 20:00:00,-0.000219720445833332
2018-12-27 00:00:00,-0.000227137104166668
2018-12-27 04:00:00,-0.000374488045833332
2018-12-27 08:00:00,-0.000403170279166668
2018-12-27 12:00:00,-0.000141855008333332
2018-12-27 16:00:00,-0.0003984435
2018-12-27 20:00:00,-0.00055350665
2018-12-28 00:00:00,-0.000434250308333332
2018-12-28 04:00:00,-0.000427092016666668
2018-12-28 08:00:00,-0.000541803779166668
2018-12-28 12:00:00,-0.000478306478448276
2018-12-28 16:00:00,-0.000522581033333332
2018-12-28 20:00:00,-0.000668946645833332
2018-12-29 00:00:00,-0.0004266540875
2018-12-29 04:00:00,-0.0003410011
2018-12-29 08:00:00,-0.000437779854166668
2018-12-29 12:00:00,-0.0006898674875
2018-12-29 16:00:00,-0.000413925258333332
2018-12-29 20:00:00,-0.000423950616666668
2018-12-30 00:00:00,-0.0004524329
2018-12-30 04:00:00,-0.0003635377375
2018-12-30 08:00:00,-0.000742087704166668
2018-12-30 12:00:00,-0.000784089808333332
2018-12-30 16:00:00,-0.001120513104166668
2018-12-30 20:00:00,-0.000726829145833332
2018-12-31 00:00:00,-0.0007739024
2018-12-31 04:00:00,-0.000637179483333332
2018-12-31 08:00:00,-0.000534699195833332
2018-12-31 12:00:00,-0.000536265645833332
2018-12-31 16:00:00,-0.0002700534125
2018-12-31 20:00:00,-0.000153688545833332
2019-01-01 00:00:00,-1.0963895833332e-05
2019-01-01 04:00:00,0.00034971405
2019-01-01 08:00:00,5.32779375e-05
2019-01-01 12:00:00,-0.000334403125
2019-01-01 16:00:00,-0.000690470808333332
2019-01-01 20:00:00,-0.0010356346125
2019-01-02 00:00:00,-0.000290694920833332
2019-01-02 04:00:00,-0.0003826833125
2019-01-02 08:00:00,-0.000539868895833332
2019-01-02 12:00:00,-0.0005664396375
2019-01-02 16:00:00,-0.000537627908333332
2019-01-02 20:00:00,-0.000529304625
2019-01-03 00:00:00,-0.000659689270833332
2019-01-03 04:00:00,-0.000600100720833332
2019-01-03 08:00:00,-0.000429324716666668
2019-01-03 12:00:00,-0.00061850265
2019-01-03 16:00:00,-0.000651953529166668
2019-01-03 20:00:00,-0.000211116604166668
2019-01-04 00:00:00,-0.000234257508333332
2019-01-04 04:00:00,-0.0001193905375
2019-01-04 08:00:00,-0.000398680529166668
2019-01-04 12:00:00,-0.000592642175
2019-01-04 16:00:00,-0.000538573708333332
2019-01-04 20:00:00,-0.000326870475
2019-01-05 00:00:00,-0.0004297747
2019-01-05 04:00:00,-0.000441002954166668
2019-01-05 08:00:00,-0.00026927255
2019-01-05 12:00:00,-0.000296521516666668
2019-01-05 16:00:00,-0.000370542370833332
2019-01-05 20:00:00,-0.000718488575
2019-01-06 00:00:00,-0.000586502183333332
2019-01-06 04:00:00,-0.000413751775
2019-01-06 08:00:00,-0.000596501304166668
2019-01-06 12:00:00,-0.000546122383333332
2019-01-06 16:00:00,-5.0675333333332e-05
2019-01-06 20:00:00,0.000217247929166668
2019-01-07 00:00:00,2.4560195833332e-05
2019-01-07 04:00:00,-0.000404034941666668
2019-01-07 08:00:00,-0.000323808766666668
2019-01-07 12:00:00,-0.000493371079166668
2019-01-07 16:00:00,-0.000458226658333332
2019-01-07 20:00:00,-0.000307666895833332
2019-01-08 00:00:00,-0.0003297305125
2019-01-08 04:00:00,-0.000333006604166668
2019-01-08 08:00:00,-0.000110370633333332
2019-01-08 12:00:00,-8.2361370833332e-05
2019-01-08 16:00:00,-0.000156931454166668
2019-01-08 20:00:00,-7.1978454166668e-05
2019-01-09 00:00:00,-0.00014365595
2019-01-09 04:00:00,0.0001281875375
2019-01-09 08:00:00,5.81713375e-05
2019-01-09 12:00:00,4.066765e-05
2019-01-09 16:00:00,-0.000458356141666668
2019-01-09 20:00:00,-0.000342406091666668
2019-01-10 00:00:00,-0.000383125908333332
2019-01-10 04:00:00,-3.5508716666668e-05
2019-01-10 08:00:00,-6.7645325e-05
2019-01-10 12:00:00,-0.000462096154166668
2019-01-10 16:00:00,-0.00035521345
2019-01-10 20:00:00,-0.000145877645833332
2019-01-11 00:00:00,-0.000549714041666668
2019-01-11 04:00:00,-0.0003641872
2019-01-11 08:00:00,-0.000173720504166668
2019-01-11 12:00:00,-0.000283012229166668
2019-01-11 16:00:00,-0.000446646745833332
2019-01-11 20:00:00,-0.000563432058333332
2019-01-12 00:00:00,-0.000599013
2019-01-12 04:00:00,-0.000215178795833332
